SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,BASIN
2023212N19090,UNNAMED,2023-08-01 12:00:00,22.3,89.7,30,NI
2023212N19090,UNNAMED,2023-08-01 15:00:00,22.6,89.3, ,NI
2023212N19090,UNNAMED,2023-08-01 18:00:00,22.8,88.8,30,NI
2023212N19090,UNNAMED,2023-08-01 21:00:00,22.9,88.1, ,NI
2023212N19090,UNNAMED,2023-08-02 00:00:00,23.1,87.4,30,NI
2023212N19090,UNNAMED,2023-08-02 03:00:00,23.2,86.9,30,NI
2023212N19090,UNNAMED,2023-08-02 06:00:00,23.3,86.2,30,NI
2023212N19090,UNNAMED,2023-08-02 09:00:00,23.3,85.6, ,NI
2023212N19090,UNNAMED,2023-08-02 12:00:00,23.3,85.1,25,NI
2023212N19090,UNNAMED,2023-08-02 15:00:00,23.3,84.6, ,NI
2023212N19090,UNNAMED,2023-08-02 18:00:00,23.3,84.1,25,NI
2023212N19090,UNNAMED,2023-08-02 21:00:00,23.3,83.7, ,NI
2023212N19090,UNNAMED,2023-08-03 00:00:00,23.4,83.4,25,NI
2023212N19090,UNNAMED,2023-08-03 03:00:00,23.5,83.1,25,NI
2023212N19090,UNNAMED,2023-08-03 06:00:00,23.5,83.1,20,NI
2023273N16073,UNNAMED,2023-09-30 03:00:00,15.9,72.8,25,NI
2023273N16073,UNNAMED,2023-09-30 06:00:00,16.4,73.1,25,NI
2023273N16073,UNNAMED,2023-09-30 09:00:00,16.6,73.2, ,NI
2023273N16073,UNNAMED,2023-09-30 12:00:00,16.6,73.2,25,NI
2023273N16073,UNNAMED,2023-09-30 15:00:00,16.7,73.3, ,NI
2023273N16073,UNNAMED,2023-09-30 18:00:00,16.8,73.5,25,NI
2023273N16073,UNNAMED,2023-09-30 21:00:00,16.9,73.7, ,NI
2023273N16073,UNNAMED,2023-10-01 00:00:00,17.0,74.0,25,NI
2023292N11063,TEJ,2023-10-19 06:00:00,10.7,62.6, ,NI
2023292N11063,TEJ,2023-10-19 09:00:00,10.4,62.5, ,NI
2023292N11063,TEJ,2023-10-19 12:00:00,10.2,62.4, ,NI
2023292N11063,TEJ,2023-10-19 15:00:00,10.0,62.4, ,NI
2023292N11063,TEJ,2023-10-19 18:00:00,9.9,62.3, ,NI
2023292N11063,TEJ,2023-10-19 21:00:00,9.7,62.2, ,NI
2023292N11063,TEJ,2023-10-20 00:00:00,9.5,62.1, ,NI
2023292N11063,TEJ,2023-10-20 03:00:00,9.3,61.8,25,NI
2023292N11063,TEJ,2023-10-20 06:00:00,9.3,61.6,25,NI
2023292N11063,TEJ,2023-10-20 09:00:00,9.3,61.3, ,NI
2023292N11063,TEJ,2023-10-20 12:00:00,9.4,61.1,30,NI
2023292N11063,TEJ,2023-10-20 15:00:00,9.5,60.7, ,NI
2023292N11063,TEJ,2023-10-20 18:00:00,9.6,60.3,30,NI
2023292N11063,TEJ,2023-10-20 21:00:00,9.7,59.7, ,NI
2023292N11063,TEJ,2023-10-21 00:00:00,9.9,59.2,35,NI
2023292N11063,TEJ,2023-10-21 03:00:00,10.1,58.7,45,NI
2023292N11063,TEJ,2023-10-21 06:00:00,10.3,58.3,50,NI
2023292N11063,TEJ,2023-10-21 09:00:00,10.3,57.8,50,NI
2023292N11063,TEJ,2023-10-21 12:00:00,10.7,57.4,55,NI
2023292N11063,TEJ,2023-10-21 15:00:00,11.1,57.0,65,NI
2023292N11063,TEJ,2023-10-21 18:00:00,11.4,56.6,75,NI
2023292N11063,TEJ,2023-10-21 21:00:00,11.7,56.1,80,NI
2023292N11063,TEJ,2023-10-22 00:00:00,12.1,55.9,85,NI
2023292N11063,TEJ,2023-10-22 03:00:00,12.4,55.4,95,NI
2023292N11063,TEJ,2023-10-22 06:00:00,12.7,55.1,95,NI
2023292N11063,TEJ,2023-10-22 09:00:00,13.0,54.7,95,NI
2023292N11063,TEJ,2023-10-22 12:00:00,13.4,54.4,95,NI
2023292N11063,TEJ,2023-10-22 15:00:00,13.6,54.1,95,NI
2023292N11063,TEJ,2023-10-22 18:00:00,13.9,53.9,95,NI
2023292N11063,TEJ,2023-10-22 21:00:00,14.1,53.5,95,NI
2023292N11063,TEJ,2023-10-23 00:00:00,14.3,53.4,90,NI
2023292N11063,TEJ,2023-10-23 03:00:00,14.6,53.1,85,NI
2023292N11063,TEJ,2023-10-23 06:00:00,14.9,52.9,80,NI
2023292N11063,TEJ,2023-10-23 09:00:00,15.1,52.7,80,NI
2023292N11063,TEJ,2023-10-23 12:00:00,15.4,52.7,75,NI
2023292N11063,TEJ,2023-10-23 15:00:00,15.6,52.5,70,NI
2023292N11063,TEJ,2023-10-23 18:00:00,15.8,52.3,70,NI
2023292N11063,TEJ,2023-10-23 21:00:00,15.8,52.3,65,NI
2023292N11063,TEJ,2023-10-24 00:00:00,15.9,52.3,60,NI
2023292N11063,TEJ,2023-10-24 03:00:00,15.8,51.9,50,NI
2023292N11063,TEJ,2023-10-24 06:00:00,15.9,51.6,40,NI
2023292N11063,TEJ,2023-10-24 09:00:00,16.1,51.4,30,NI
2023292N11063,TEJ,2023-10-24 12:00:00,16.4,51.3,25,NI
2023293N12089,HAMOON,2023-10-20 06:00:00,12.4,88.6, ,NI
2023293N12089,HAMOON,2023-10-20 09:00:00,12.6,88.5, ,NI
2023293N12089,HAMOON,2023-10-20 12:00:00,12.7,88.4, ,NI
2023293N12089,HAMOON,2023-10-20 15:00:00,12.7,88.2, ,NI
2023293N12089,HAMOON,2023-10-20 18:00:00,12.8,88.0, ,NI
2023293N12089,HAMOON,2023-10-20 21:00:00,13.0,87.8, ,NI
2023293N12089,HAMOON,2023-10-21 00:00:00,13.2,87.5, ,NI
2023293N12089,HAMOON,2023-10-21 03:00:00,13.4,87.3, ,NI
2023293N12089,HAMOON,2023-10-21 06:00:00,13.6,87.1, ,NI
2023293N12089,HAMOON,2023-10-21 09:00:00,14.1,86.5, ,NI
2023293N12089,HAMOON,2023-10-21 12:00:00,14.6,86.0, ,NI
2023293N12089,HAMOON,2023-10-21 15:00:00,15.0,85.8, ,NI
2023293N12089,HAMOON,2023-10-21 18:00:00,15.1,86.0,25,NI
2023293N12089,HAMOON,2023-10-21 21:00:00,15.2,86.1,25,NI
2023293N12089,HAMOON,2023-10-22 00:00:00,15.2,86.2,25,NI
2023293N12089,HAMOON,2023-10-22 03:00:00,15.3,86.2,25,NI
2023293N12089,HAMOON,2023-10-22 06:00:00,15.5,86.3,25,NI
2023293N12089,HAMOON,2023-10-22 09:00:00,15.7,86.4,25,NI
2023293N12089,HAMOON,2023-10-22 12:00:00,15.9,86.6,30,NI
2023293N12089,HAMOON,2023-10-22 15:00:00,16.2,86.7,30,NI
2023293N12089,HAMOON,2023-10-22 18:00:00,16.2,86.8,30,NI
2023293N12089,HAMOON,2023-10-22 21:00:00,16.4,86.8,30,NI
2023293N12089,HAMOON,2023-10-23 00:00:00,16.8,86.9,30,NI
2023293N12089,HAMOON,2023-10-23 03:00:00,17.1,86.9,30,NI
2023293N12089,HAMOON,2023-10-23 06:00:00,17.5,87.0,30,NI
2023293N12089,HAMOON,2023-10-23 09:00:00,17.9,87.2,30,NI
2023293N12089,HAMOON,2023-10-23 12:00:00,18.4,87.4,35,NI
2023293N12089,HAMOON,2023-10-23 15:00:00,18.8,87.8,40,NI
2023293N12089,HAMOON,2023-10-23 18:00:00,19.2,88.2,40,NI
2023293N12089,HAMOON,2023-10-23 21:00:00,19.4,88.6,50,NI
2023293N12089,HAMOON,2023-10-24 00:00:00,19.7,89.0,55,NI
2023293N12089,HAMOON,2023-10-24 03:00:00,20.0,89.6,65,NI
2023293N12089,HAMOON,2023-10-24 06:00:00,20.3,90.2,65,NI
2023293N12089,HAMOON,2023-10-24 09:00:00,20.7,90.8,65,NI
2023293N12089,HAMOON,2023-10-24 12:00:00,21.0,91.2,55,NI
2023293N12089,HAMOON,2023-10-24 15:00:00,20.9,91.0,55,NI
2023293N12089,HAMOON,2023-10-24 18:00:00,20.9,90.8,50,NI
2023293N12089,HAMOON,2023-10-24 21:00:00,21.5,91.5,45,NI
2023293N12089,HAMOON,2023-10-25 00:00:00,22.2,92.2,35,NI
2023293N12089,HAMOON,2023-10-25 03:00:00,22.5,92.4,30,NI
2023293N12089,HAMOON,2023-10-25 06:00:00,22.7,92.5,25,NI
2023317N10094,MIDHILI,2023-11-13 06:00:00,9.9,94.1, ,NI
2023317N10094,MIDHILI,2023-11-13 09:00:00,10.4,93.9, ,NI
2023317N10094,MIDHILI,2023-11-13 12:00:00,10.9,93.4, ,NI
2023317N10094,MIDHILI,2023-11-13 15:00:00,11.4,92.6, ,NI
2023317N10094,MIDHILI,2023-11-13 18:00:00,11.8,91.7, ,NI
2023317N10094,MIDHILI,2023-11-13 21:00:00,12.1,91.1, ,NI
2023317N10094,MIDHILI,2023-11-14 00:00:00,12.4,90.6, ,NI
2023317N10094,MIDHILI,2023-11-14 03:00:00,12.7,90.0, ,NI
2023317N10094,MIDHILI,2023-11-14 06:00:00,12.9,89.4, ,NI
2023317N10094,MIDHILI,2023-11-14 09:00:00,13.2,88.6, ,NI
2023317N10094,MIDHILI,2023-11-14 12:00:00,13.4,87.9, ,NI
2023317N10094,MIDHILI,2023-11-14 15:00:00,13.5,87.4, ,NI
2023317N10094,MIDHILI,2023-11-14 18:00:00,13.6,87.1, ,NI
2023317N10094,MIDHILI,2023-11-14 21:00:00,13.6,86.7, ,NI
2023317N10094,MIDHILI,2023-11-15 00:00:00,13.8,86.5, ,NI
2023317N10094,MIDHILI,2023-11-15 03:00:00,14.3,86.6,25,NI
2023317N10094,MIDHILI,2023-11-15 06:00:00,14.8,86.7,25,NI
2023317N10094,MIDHILI,2023-11-15 09:00:00,15.1,86.7, ,NI
2023317N10094,MIDHILI,2023-11-15 12:00:00,15.4,86.7,25,NI
2023317N10094,MIDHILI,2023-11-15 15:00:00,15.7,86.6, ,NI
2023317N10094,MIDHILI,2023-11-15 18:00:00,16.1,86.7,25,NI
2023317N10094,MIDHILI,2023-11-15 21:00:00,16.6,86.8, ,NI
2023317N10094,MIDHILI,2023-11-16 00:00:00,17.2,87.0,30,NI
2023317N10094,MIDHILI,2023-11-16 03:00:00,17.5,87.1,30,NI
2023317N10094,MIDHILI,2023-11-16 06:00:00,17.9,87.3,30,NI
2023317N10094,MIDHILI,2023-11-16 09:00:00,18.3,87.5, ,NI
2023317N10094,MIDHILI,2023-11-16 12:00:00,18.6,87.6,30,NI
2023317N10094,MIDHILI,2023-11-16 15:00:00,18.8,87.9, ,NI
2023317N10094,MIDHILI,2023-11-16 18:00:00,19.2,88.1,30,NI
2023317N10094,MIDHILI,2023-11-16 21:00:00,19.6,88.3, ,NI
2023317N10094,MIDHILI,2023-11-17 00:00:00,20.2,88.7,35,NI
2023317N10094,MIDHILI,2023-11-17 03:00:00,20.8,89.2,40,NI
2023317N10094,MIDHILI,2023-11-17 06:00:00,21.4,89.7,45,NI
2023317N10094,MIDHILI,2023-11-17 09:00:00,22.1,90.3,50,NI
2023317N10094,MIDHILI,2023-11-17 12:00:00,23.0,91.0,40,NI
2023317N10094,MIDHILI,2023-11-17 15:00:00,23.3,91.2,35,NI
2023317N10094,MIDHILI,2023-11-17 18:00:00,23.4,91.4,30,NI
2023317N10094,MIDHILI,2023-11-17 21:00:00,23.5,91.5, ,NI
2023317N10094,MIDHILI,2023-11-18 00:00:00,23.7,91.7,20,NI
2023334N08088,MICHAUNG,2023-11-30 06:00:00,7.5,88.0, ,NI
2023334N08088,MICHAUNG,2023-11-30 09:00:00,7.9,87.6, ,NI
2023334N08088,MICHAUNG,2023-11-30 12:00:00,8.2,87.2, ,NI
2023334N08088,MICHAUNG,2023-11-30 15:00:00,8.3,86.8, ,NI
2023334N08088,MICHAUNG,2023-11-30 18:00:00,8.4,86.4, ,NI
2023334N08088,MICHAUNG,2023-11-30 21:00:00,8.5,86.0, ,NI
2023334N08088,MICHAUNG,2023-12-01 00:00:00,8.8,85.8,20,NI
2023334N08088,MICHAUNG,2023-12-01 03:00:00,9.0,85.6,20,NI
2023334N08088,MICHAUNG,2023-12-01 06:00:00,9.2,85.4,25,NI
2023334N08088,MICHAUNG,2023-12-01 09:00:00,9.5,85.3, ,NI
2023334N08088,MICHAUNG,2023-12-01 12:00:00,9.7,85.1,25,NI
2023334N08088,MICHAUNG,2023-12-01 15:00:00,9.8,85.0, ,NI
2023334N08088,MICHAUNG,2023-12-01 18:00:00,9.9,84.8,25,NI
2023334N08088,MICHAUNG,2023-12-01 21:00:00,9.9,84.5, ,NI
2023334N08088,MICHAUNG,2023-12-02 00:00:00,10.1,84.1,30,NI
2023334N08088,MICHAUNG,2023-12-02 03:00:00,10.2,83.8,30,NI
2023334N08088,MICHAUNG,2023-12-02 06:00:00,10.3,83.6,30,NI
2023334N08088,MICHAUNG,2023-12-02 09:00:00,10.4,83.5, ,NI
2023334N08088,MICHAUNG,2023-12-02 12:00:00,10.5,83.5,30,NI
2023334N08088,MICHAUNG,2023-12-02 15:00:00,10.7,83.3, ,NI
2023334N08088,MICHAUNG,2023-12-02 18:00:00,10.8,83.1,30,NI
2023334N08088,MICHAUNG,2023-12-02 21:00:00,11.0,83.0, ,NI
2023334N08088,MICHAUNG,2023-12-03 00:00:00,11.3,82.9,35,NI
2023334N08088,MICHAUNG,2023-12-03 03:00:00,11.5,82.7,35,NI
2023334N08088,MICHAUNG,2023-12-03 06:00:00,11.9,82.5,35,NI
2023334N08088,MICHAUNG,2023-12-03 09:00:00,12.1,82.4,35,NI
2023334N08088,MICHAUNG,2023-12-03 12:00:00,12.3,82.3,35,NI
2023334N08088,MICHAUNG,2023-12-03 15:00:00,12.5,82.1,40,NI
2023334N08088,MICHAUNG,2023-12-03 18:00:00,12.8,81.8,45,NI
2023334N08088,MICHAUNG,2023-12-03 21:00:00,12.9,81.6,45,NI
2023334N08088,MICHAUNG,2023-12-04 00:00:00,13.1,81.4,45,NI
2023334N08088,MICHAUNG,2023-12-04 03:00:00,13.3,81.1,50,NI
2023334N08088,MICHAUNG,2023-12-04 06:00:00,13.5,80.9,50,NI
2023334N08088,MICHAUNG,2023-12-04 09:00:00,13.7,80.7,50,NI
2023334N08088,MICHAUNG,2023-12-04 12:00:00,14.0,80.6,55,NI
2023334N08088,MICHAUNG,2023-12-04 15:00:00,14.2,80.4,55,NI
2023334N08088,MICHAUNG,2023-12-04 18:00:00,14.4,80.3,55,NI
2023334N08088,MICHAUNG,2023-12-04 21:00:00,14.6,80.2,55,NI
2023334N08088,MICHAUNG,2023-12-05 00:00:00,14.9,80.1,50,NI
2023334N08088,MICHAUNG,2023-12-05 03:00:00,15.2,80.1,50,NI
2023334N08088,MICHAUNG,2023-12-05 06:00:00,15.6,80.2,50,NI
2023334N08088,MICHAUNG,2023-12-05 09:00:00,15.8,80.2,50,NI
2023334N08088,MICHAUNG,2023-12-05 12:00:00,16.0,80.2,40,NI
2023334N08088,MICHAUNG,2023-12-05 15:00:00,16.4,80.3,35,NI
2023334N08088,MICHAUNG,2023-12-05 18:00:00,16.9,80.4,30,NI
2023334N08088,MICHAUNG,2023-12-05 21:00:00,17.1,80.5, ,NI
2023334N08088,MICHAUNG,2023-12-06 00:00:00,17.3,80.6,20,NI
2023334N08088,MICHAUNG,2023-12-06 03:00:00,17.7,80.8, ,NI
2023334N08088,MICHAUNG,2023-12-06 06:00:00,18.3,81.1, ,NI
2024145N14087,REMAL,2024-05-23 12:00:00,13.6,86.6, ,NI
2024145N14087,REMAL,2024-05-23 15:00:00,13.9,87.2, ,NI
2024145N14087,REMAL,2024-05-23 18:00:00,14.3,87.7, ,NI
2024145N14087,REMAL,2024-05-23 21:00:00,14.7,88.2, ,NI
2024145N14087,REMAL,2024-05-24 00:00:00,15.2,88.6,25,NI
2024145N14087,REMAL,2024-05-24 03:00:00,15.5,89.0,25,NI
2024145N14087,REMAL,2024-05-24 06:00:00,15.9,89.3,25,NI
2024145N14087,REMAL,2024-05-24 09:00:00,16.1,89.4, ,NI
2024145N14087,REMAL,2024-05-24 12:00:00,16.4,89.6,25,NI
2024145N14087,REMAL,2024-05-24 15:00:00,16.7,89.7, ,NI
2024145N14087,REMAL,2024-05-24 18:00:00,17.0,89.9,25,NI
2024145N14087,REMAL,2024-05-24 21:00:00,17.2,89.9, ,NI
2024145N14087,REMAL,2024-05-25 00:00:00,17.6,90.0,30,NI
2024145N14087,REMAL,2024-05-25 03:00:00,17.9,89.8,30,NI
2024145N14087,REMAL,2024-05-25 06:00:00,18.2,89.6,30,NI
2024145N14087,REMAL,2024-05-25 09:00:00,18.4,89.5, ,NI
2024145N14087,REMAL,2024-05-25 12:00:00,18.7,89.3,35,NI
2024145N14087,REMAL,2024-05-25 15:00:00,18.9,89.2,35,NI
2024145N14087,REMAL,2024-05-25 18:00:00,19.2,89.2,40,NI
2024145N14087,REMAL,2024-05-25 21:00:00,19.4,89.2,45,NI
2024145N14087,REMAL,2024-05-26 00:00:00,19.6,89.2,50,NI
2024145N14087,REMAL,2024-05-26 03:00:00,19.9,89.1,50,NI
2024145N14087,REMAL,2024-05-26 06:00:00,20.3,89.1,50,NI
2024145N14087,REMAL,2024-05-26 09:00:00,20.6,89.1,55,NI
2024145N14087,REMAL,2024-05-26 12:00:00,21.2,89.1,60,NI
2024145N14087,REMAL,2024-05-26 14:00:00,21.5,89.0, ,NI
2024145N14087,REMAL,2024-05-26 15:00:00,21.6,89.0,60,NI
2024145N14087,REMAL,2024-05-26 18:00:00,22.0,88.9,60,NI
2024145N14087,REMAL,2024-05-26 21:00:00,22.2,88.9,55,NI
2024145N14087,REMAL,2024-05-27 00:00:00,22.6,89.0,45,NI
2024145N14087,REMAL,2024-05-27 03:00:00,22.8,89.1,40,NI
2024145N14087,REMAL,2024-05-27 06:00:00,23.1,89.1,35,NI
2024145N14087,REMAL,2024-05-27 09:00:00,23.3,89.3,35,NI
2024145N14087,REMAL,2024-05-27 12:00:00,23.6,89.6,35,NI
2024145N14087,REMAL,2024-05-27 15:00:00,23.8,90.1,30,NI
2024145N14087,REMAL,2024-05-27 18:00:00,24.1,90.5,30,NI
2024145N14087,REMAL,2024-05-27 21:00:00,24.3,90.8, ,NI
2024145N14087,REMAL,2024-05-28 00:00:00,24.5,91.1,20,NI
2024145N14087,REMAL,2024-05-28 03:00:00,24.7,91.5,20,NI
2024145N14087,REMAL,2024-05-28 06:00:00,25.1,91.8,20,NI
2024201N19086,UNNAMED,2024-07-19 03:00:00,19.1,86.2,25,NI
2024201N19086,UNNAMED,2024-07-19 06:00:00,19.2,86.0,25,NI
2024201N19086,UNNAMED,2024-07-19 09:00:00,19.3,85.8, ,NI
2024201N19086,UNNAMED,2024-07-19 12:00:00,19.4,85.7,25,NI
2024201N19086,UNNAMED,2024-07-19 15:00:00,19.5,85.6, ,NI
2024201N19086,UNNAMED,2024-07-19 18:00:00,19.5,85.6,25,NI
2024201N19086,UNNAMED,2024-07-19 21:00:00,19.6,85.5, ,NI
2024201N19086,UNNAMED,2024-07-20 00:00:00,19.6,85.5,25,NI
2024201N19086,UNNAMED,2024-07-20 03:00:00,19.6,85.5,25,NI
2024201N19086,UNNAMED,2024-07-20 06:00:00,19.7,85.4,25,NI
2024216N24085,UNNAMED,2024-08-02 12:00:00,24.2,85.2,20,NI
2024216N24085,UNNAMED,2024-08-02 15:00:00,24.2,85.0, ,NI
2024216N24085,UNNAMED,2024-08-02 18:00:00,24.2,84.9,20,NI
2024216N24085,UNNAMED,2024-08-02 21:00:00,24.2,84.8, ,NI
2024216N24085,UNNAMED,2024-08-03 00:00:00,24.3,84.6,25,NI
2024216N24085,UNNAMED,2024-08-03 03:00:00,24.4,84.4,30,NI
2024216N24085,UNNAMED,2024-08-03 06:00:00,24.5,84.2,30,NI
2024216N24085,UNNAMED,2024-08-03 09:00:00,24.7,83.7, ,NI
2024216N24085,UNNAMED,2024-08-03 12:00:00,24.8,83.0,30,NI
2024216N24085,UNNAMED,2024-08-03 15:00:00,24.8,82.2, ,NI
2024216N24085,UNNAMED,2024-08-03 18:00:00,24.8,81.5,30,NI
2024216N24085,UNNAMED,2024-08-03 21:00:00,24.8,81.2, ,NI
2024216N24085,UNNAMED,2024-08-04 00:00:00,24.9,81.0,30,NI
2024216N24085,UNNAMED,2024-08-04 03:00:00,25.0,80.7,30,NI
2024216N24085,UNNAMED,2024-08-04 06:00:00,25.3,79.6,30,NI
2024216N24085,UNNAMED,2024-08-04 09:00:00,25.6,78.9, ,NI
2024216N24085,UNNAMED,2024-08-04 12:00:00,25.8,78.4,30,NI
2024216N24085,UNNAMED,2024-08-04 15:00:00,25.9,78.0, ,NI
2024216N24085,UNNAMED,2024-08-04 18:00:00,26.0,77.6,30,NI
2024216N24085,UNNAMED,2024-08-04 21:00:00,26.1,76.9, ,NI
2024216N24085,UNNAMED,2024-08-05 00:00:00,26.3,76.2,25,NI
2024216N24085,UNNAMED,2024-08-05 03:00:00,26.5,75.6,25,NI
2024216N24085,UNNAMED,2024-08-05 06:00:00,26.8,75.2,25,NI
2024216N24085,UNNAMED,2024-08-05 09:00:00,27.2,74.4, ,NI
2024216N24085,UNNAMED,2024-08-05 12:00:00,27.6,73.5,20,NI
2024216N24085,UNNAMED,2024-08-05 15:00:00,28.2,72.7, ,NI
2024216N24085,UNNAMED,2024-08-05 18:00:00,28.8,72.0,20,NI
2024238N25077,ASNA,2024-08-25 00:00:00,24.5,77.3,20,NI
2024238N25077,ASNA,2024-08-25 03:00:00,24.6,76.9,20,NI
2024238N25077,ASNA,2024-08-25 06:00:00,24.6,76.5,20,NI
2024238N25077,ASNA,2024-08-25 09:00:00,24.5,76.1, ,NI
2024238N25077,ASNA,2024-08-25 12:00:00,24.4,75.6,25,NI
2024238N25077,ASNA,2024-08-25 15:00:00,24.3,75.1, ,NI
2024238N25077,ASNA,2024-08-25 18:00:00,24.3,74.7,30,NI
2024238N25077,ASNA,2024-08-25 21:00:00,24.3,74.4, ,NI
2024238N25077,ASNA,2024-08-26 00:00:00,24.2,74.2,30,NI
2024238N25077,ASNA,2024-08-26 03:00:00,24.1,74.0,30,NI
2024238N25077,ASNA,2024-08-26 06:00:00,23.8,73.6,30,NI
2024238N25077,ASNA,2024-08-26 09:00:00,23.7,73.3, ,NI
2024238N25077,ASNA,2024-08-26 12:00:00,23.8,73.0,30,NI
2024238N25077,ASNA,2024-08-26 15:00:00,23.8,72.7, ,NI
2024238N25077,ASNA,2024-08-26 18:00:00,23.8,72.4,30,NI
2024238N25077,ASNA,2024-08-26 21:00:00,23.8,72.3, ,NI
2024238N25077,ASNA,2024-08-27 00:00:00,23.8,72.2,30,NI
2024238N25077,ASNA,2024-08-27 03:00:00,23.8,72.0,30,NI
2024238N25077,ASNA,2024-08-27 06:00:00,23.7,71.7,30,NI
2024238N25077,ASNA,2024-08-27 09:00:00,23.7,71.3, ,NI
2024238N25077,ASNA,2024-08-27 12:00:00,23.8,70.9,30,NI
2024238N25077,ASNA,2024-08-27 15:00:00,23.9,70.6, ,NI
2024238N25077,ASNA,2024-08-27 18:00:00,24.0,70.4,30,NI
2024238N25077,ASNA,2024-08-27 21:00:00,24.0,70.1, ,NI
2024238N25077,ASNA,2024-08-28 00:00:00,24.0,70.0,30,NI
2024238N25077,ASNA,2024-08-28 03:00:00,24.0,69.8,30,NI
2024238N25077,ASNA,2024-08-28 06:00:00,23.9,69.8,30,NI
2024238N25077,ASNA,2024-08-28 09:00:00,23.8,69.8, ,NI
2024238N25077,ASNA,2024-08-28 12:00:00,23.8,69.8,30,NI
2024238N25077,ASNA,2024-08-28 15:00:00,23.8,69.8, ,NI
2024238N25077,ASNA,2024-08-28 18:00:00,23.8,69.7,30,NI
2024238N25077,ASNA,2024-08-28 21:00:00,23.8,69.6, ,NI
2024238N25077,ASNA,2024-08-29 00:00:00,23.8,69.5,30,NI
2024238N25077,ASNA,2024-08-29 03:00:00,23.7,69.4,30,NI
2024238N25077,ASNA,2024-08-29 06:00:00,23.7,69.5,30,NI
2024238N25077,ASNA,2024-08-29 09:00:00,23.6,69.4, ,NI
2024238N25077,ASNA,2024-08-29 12:00:00,23.6,69.3,30,NI
2024238N25077,ASNA,2024-08-29 15:00:00,23.5,69.2, ,NI
2024238N25077,ASNA,2024-08-29 18:00:00,23.5,69.0,30,NI
2024238N25077,ASNA,2024-08-29 21:00:00,23.4,68.7, ,NI
2024238N25077,ASNA,2024-08-30 00:00:00,23.3,68.5,30,NI
2024238N25077,ASNA,2024-08-30 03:00:00,23.3,68.2,30,NI
2024238N25077,ASNA,2024-08-30 06:00:00,23.4,68.0,35,NI
2024238N25077,ASNA,2024-08-30 09:00:00,23.4,67.5,35,NI
2024238N25077,ASNA,2024-08-30 12:00:00,23.4,67.1,35,NI
2024238N25077,ASNA,2024-08-30 15:00:00,23.5,66.9,35,NI
2024238N25077,ASNA,2024-08-30 18:00:00,23.6,66.4,35,NI
2024238N25077,ASNA,2024-08-30 21:00:00,23.5,66.1,35,NI
2024238N25077,ASNA,2024-08-31 00:00:00,23.5,65.7,40,NI
2024238N25077,ASNA,2024-08-31 03:00:00,23.5,65.2,40,NI
2024238N25077,ASNA,2024-08-31 06:00:00,23.5,64.9,40,NI
2024238N25077,ASNA,2024-08-31 09:00:00,23.4,64.4,40,NI
2024238N25077,ASNA,2024-08-31 12:00:00,23.5,64.2,40,NI
2024238N25077,ASNA,2024-08-31 15:00:00,23.4,63.7,40,NI
2024238N25077,ASNA,2024-08-31 18:00:00,23.4,63.5,40,NI
2024238N25077,ASNA,2024-08-31 21:00:00,23.3,63.0,40,NI
2024238N25077,ASNA,2024-09-01 00:00:00,23.1,62.6,40,NI
2024238N25077,ASNA,2024-09-01 03:00:00,22.9,62.3,35,NI
2024238N25077,ASNA,2024-09-01 06:00:00,22.7,62.1,35,NI
2024238N25077,ASNA,2024-09-01 09:00:00,22.5,61.9,35,NI
2024238N25077,ASNA,2024-09-01 12:00:00,22.2,61.8,30,NI
2024238N25077,ASNA,2024-09-01 15:00:00,21.9,61.7, ,NI
2024238N25077,ASNA,2024-09-01 18:00:00,21.7,61.6,30,NI
2024238N25077,ASNA,2024-09-01 21:00:00,21.4,61.5, ,NI
2024238N25077,ASNA,2024-09-02 00:00:00,21.2,61.4,20,NI
2024238N25077,ASNA,2024-09-02 03:00:00,20.9,61.2,20,NI
2024238N25077,ASNA,2024-09-02 06:00:00,20.6,61.1, ,NI
2024238N25077,ASNA,2024-09-02 09:00:00,20.4,61.0, ,NI
2024238N25077,ASNA,2024-09-02 12:00:00,20.2,61.0, ,NI
2024238N25077,ASNA,2024-09-02 15:00:00,19.9,60.9, ,NI
2024238N25077,ASNA,2024-09-02 18:00:00,19.7,60.9, ,NI
2024238N25077,ASNA,2024-09-02 21:00:00,19.7,60.9, ,NI
2024238N25077,ASNA,2024-09-03 00:00:00,19.8,60.8, ,NI
2024238N25077,ASNA,2024-09-03 03:00:00,19.9,60.7, ,NI
2024238N25077,ASNA,2024-09-03 06:00:00,19.9,60.7, ,NI
2024244N18085,UNNAMED,2024-08-31 00:00:00,17.5,84.6,25,NI
2024244N18085,UNNAMED,2024-08-31 03:00:00,17.7,84.5,25,NI
2024244N18085,UNNAMED,2024-08-31 06:00:00,17.9,84.3,25,NI
2024244N18085,UNNAMED,2024-08-31 09:00:00,18.0,84.1, ,NI
2024244N18085,UNNAMED,2024-08-31 12:00:00,18.1,84.0,25,NI
2024244N18085,UNNAMED,2024-08-31 15:00:00,18.1,83.9, ,NI
2024244N18085,UNNAMED,2024-08-31 18:00:00,18.2,83.8,25,NI
2024244N18085,UNNAMED,2024-08-31 21:00:00,18.3,83.5, ,NI
2024244N18085,UNNAMED,2024-09-01 00:00:00,18.5,83.0,25,NI
